film_name,film_year,film_rate,link,poster
Now You See Me,2013,3.44,https://letterboxd.com/film/now-you-see-me/,https://a.ltrbxd.com/resized/sm/upload/10/vk/qc/6e/1NybAlflbmRXMIr9WoYxtlt1b6m-0-70-0-105-crop.jpg?v=ecf9142ef2
Bring Her Back,2025,3.68,https://letterboxd.com/film/bring-her-back/,https://a.ltrbxd.com/resized/film-poster/1/0/3/7/6/2/7/1037627-bring-her-back-0-70-0-105-crop.jpg?v=defe1dae77
The Greatest Showman,2017,3.53,https://letterboxd.com/film/the-greatest-showman/,https://a.ltrbxd.com/resized/film-poster/2/4/3/0/6/3/243063-the-greatest-showman-0-70-0-105-crop.jpg?v=f548460c56
Full Metal Jacket,1987,4.20,https://letterboxd.com/film/full-metal-jacket/,https://a.ltrbxd.com/resized/sm/upload/l0/l4/6c/7v/29veIwD38rVL2qY74emXQw4y25H-0-70-0-105-crop.jpg?v=6e44829670
The Favourite,2018,4.01,https://letterboxd.com/film/the-favourite/,https://a.ltrbxd.com/resized/film-poster/3/1/0/7/0/5/310705-the-favourite-0-70-0-105-crop.jpg?v=c5488e37ef
Ready or Not,2019,3.51,https://letterboxd.com/film/ready-or-not-2019/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Star Wars: The Rise of Skywalker,2019,2.30,https://letterboxd.com/film/star-wars-the-rise-of-skywalker/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Lego Movie,2014,3.84,https://letterboxd.com/film/the-lego-movie/,https://a.ltrbxd.com/resized/film-poster/1/0/5/1/8/8/105188-the-lego-movie-0-70-0-105-crop.jpg?v=42c7d44e66
The Princess Diaries,2001,3.71,https://letterboxd.com/film/the-princess-diaries/,https://a.ltrbxd.com/resized/sm/upload/5w/kf/y1/r9/89CTU3plfKw6mGpzkLmdQkHHLeS-0-70-0-105-crop.jpg?v=66ee5d3a6c
Trap,2024,2.61,https://letterboxd.com/film/trap-2024/,https://a.ltrbxd.com/resized/film-poster/9/3/1/1/6/4/931164-trap-0-70-0-105-crop.jpg?v=23298a998e
But I'm a Cheerleader,1999,4.01,https://letterboxd.com/film/but-im-a-cheerleader/,https://a.ltrbxd.com/resized/film-poster/3/8/8/0/0/38800-but-i-m-a-cheerleader-0-70-0-105-crop.jpg?v=fb07442029
I'm Still Here,2024,4.34,https://letterboxd.com/film/im-still-here-2024/,https://a.ltrbxd.com/resized/film-poster/9/0/1/6/7/1/901671-im-still-here-2024-0-70-0-105-crop.jpg?v=62be7ea503
Sound of Metal,2019,4.21,https://letterboxd.com/film/sound-of-metal/,https://a.ltrbxd.com/resized/film-poster/4/3/2/0/0/4/432004-sound-of-metal-0-70-0-105-crop.jpg?v=289acd955b
Jurassic World Rebirth,2025,2.61,https://letterboxd.com/film/jurassic-world-rebirth/,https://a.ltrbxd.com/resized/film-poster/1/1/1/7/9/2/6/1117926-jurassic-world-rebirth-0-70-0-105-crop.jpg?v=1dbc19cf2f
21 Jump Street,2012,3.62,https://letterboxd.com/film/21-jump-street/,https://a.ltrbxd.com/resized/film-poster/2/7/9/279-21-jump-street-0-70-0-105-crop.jpg?v=94d6b03998
Easy A,2010,3.43,https://letterboxd.com/film/easy-a/,https://a.ltrbxd.com/resized/film-poster/2/6/7/7/0/26770-easy-a-0-70-0-105-crop.jpg?v=61986c3654
Sentimental Value,2025,4.18,https://letterboxd.com/film/sentimental-value-2025/,https://a.ltrbxd.com/resized/film-poster/1/0/1/3/3/5/7/1013357-sentimental-value-2025-0-70-0-105-crop.jpg?v=e89e64a309
The Exorcist,1973,3.95,https://letterboxd.com/film/the-exorcist/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Rocky Horror Picture Show,1975,4.05,https://letterboxd.com/film/the-rocky-horror-picture-show/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Elvis,2022,3.36,https://letterboxd.com/film/elvis-2022/,https://a.ltrbxd.com/resized/film-poster/5/4/2/0/3/2/542032-elvis-0-70-0-105-crop.jpg?v=c8e56b86bc
Green Book,2018,3.84,https://letterboxd.com/film/green-book/,https://a.ltrbxd.com/resized/film-poster/4/2/0/7/0/3/420703-green-book-0-70-0-105-crop.jpg?v=9919fcce4c
Carrie,1976,3.85,https://letterboxd.com/film/carrie-1976/,https://a.ltrbxd.com/resized/sm/upload/2c/5d/69/bc/uc3OvgmbnYaS5Y0BOjSmC1EmSz1-0-70-0-105-crop.jpg?v=52ac29973c
The Texas Chain Saw Massacre,1974,3.79,https://letterboxd.com/film/the-texas-chain-saw-massacre/,https://a.ltrbxd.com/resized/film-poster/3/1/9/8/5/31985-the-texas-chain-saw-massacre-0-70-0-105-crop.jpg?v=c63b3f1958
Turning Red,2022,3.40,https://letterboxd.com/film/turning-red/,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-70-0-105-crop.jpg?v=85497b8090
Alice in Wonderland,2010,3.32,https://letterboxd.com/film/alice-in-wonderland-2010/,https://a.ltrbxd.com/resized/sm/upload/qp/te/tw/3j/alice-in-wonderland-original-0-70-0-105-crop.jpg?v=aeea07bfc9
The Big Short,2015,3.85,https://letterboxd.com/film/the-big-short/,https://a.ltrbxd.com/resized/film-poster/2/4/6/0/1/3/246013-the-big-short-0-70-0-105-crop.jpg?v=53fc881989
The Parent Trap,1998,3.80,https://letterboxd.com/film/the-parent-trap-1998/,https://a.ltrbxd.com/resized/sm/upload/kx/iu/iq/nv/jzE9AhiNH0r40f3APmeLDvZBfmz-0-70-0-105-crop.jpg?v=2a873afb6f
School of Rock,2003,3.80,https://letterboxd.com/film/school-of-rock/,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/0/50950-school-of-rock-0-70-0-105-crop.jpg?v=1d462b4ca3
The Usual Suspects,1995,4.07,https://letterboxd.com/film/the-usual-suspects/,https://a.ltrbxd.com/resized/film-poster/5/1/4/9/5/51495-the-usual-suspects-0-70-0-105-crop.jpg?v=c02dce5b81
Mulan,1998,4.15,https://letterboxd.com/film/mulan/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Triangle of Sadness,2022,3.69,https://letterboxd.com/film/triangle-of-sadness/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Venom,2018,2.95,https://letterboxd.com/film/venom-2018/,https://a.ltrbxd.com/resized/film-poster/2/6/5/4/3/8/265438-venom-0-70-0-105-crop.jpg?v=044d757925
The Northman,2022,3.77,https://letterboxd.com/film/the-northman/,https://a.ltrbxd.com/resized/film-poster/5/6/5/8/5/2/565852-the-northman-0-70-0-105-crop.jpg?v=8e3d277969
How the Grinch Stole Christmas,2000,3.59,https://letterboxd.com/film/how-the-grinch-stole-christmas-2000/,https://a.ltrbxd.com/resized/film-poster/4/7/5/5/3/47553-the-grinch-0-70-0-105-crop.jpg?v=38c8815075
Almost Famous,2000,4.08,https://letterboxd.com/film/almost-famous/,https://a.ltrbxd.com/resized/sm/upload/8r/4k/tl/rx/mlOGVofLSyFAoVYcjVS2WRVvQjr-0-70-0-105-crop.jpg?v=ffceabaa03
Squid Game,2021,3.73,https://letterboxd.com/film/squid-game/,https://a.ltrbxd.com/resized/film-poster/7/8/7/1/8/1/787181-squid-game-0-70-0-105-crop.jpg?v=30df565bc3
The Holiday,2006,3.60,https://letterboxd.com/film/the-holiday/,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/3/50953-the-holiday-0-70-0-105-crop.jpg?v=6fb4cb65e6
Saw,2004,3.66,https://letterboxd.com/film/saw/,https://a.ltrbxd.com/resized/sm/upload/qd/18/jq/1b/oFl8U5Mzohs6z8mL8KT4Gjoiirm-0-70-0-105-crop.jpg?v=3c58ef6252
All of Us Strangers,2023,3.93,https://letterboxd.com/film/all-of-us-strangers/,https://a.ltrbxd.com/resized/film-poster/8/9/5/2/9/0/895290-all-of-us-strangers-0-70-0-105-crop.jpg?v=6b8a3d00c7
The Killing of a Sacred Deer,2017,3.70,https://letterboxd.com/film/the-killing-of-a-sacred-deer/,https://a.ltrbxd.com/resized/film-poster/3/3/3/3/1/0/333310-the-killing-of-a-sacred-deer-0-70-0-105-crop.jpg?v=f2a22b1af9
Grease,1978,3.55,https://letterboxd.com/film/grease/,https://a.ltrbxd.com/resized/sm/upload/uw/jl/ie/y3/grease-0-70-0-105-crop.jpg?v=1e90cafd49
mother!,2017,3.49,https://letterboxd.com/film/mother-2017/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
It's a Wonderful Life,1946,4.44,https://letterboxd.com/film/its-a-wonderful-life/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Godzilla Minus One,2023,4.07,https://letterboxd.com/film/godzilla-minus-one/,https://a.ltrbxd.com/resized/film-poster/8/4/5/7/0/6/845706-godzilla-minus-one-0-70-0-105-crop.jpg?v=77a601d6de
John Wick: Chapter 4,2023,3.89,https://letterboxd.com/film/john-wick-chapter-4/,https://a.ltrbxd.com/resized/film-poster/5/3/0/8/8/2/530882-john-wick-chapter-4-0-70-0-105-crop.jpg?v=bc32219057
Late Night with the Devil,2023,3.36,https://letterboxd.com/film/late-night-with-the-devil/,https://a.ltrbxd.com/resized/film-poster/8/4/3/4/1/5/843415-late-night-with-the-devil-0-70-0-105-crop.jpg?v=b6c384f7c5
"tick, tick... BOOM!",2021,3.84,https://letterboxd.com/film/tick-tick-boom-2021/,https://a.ltrbxd.com/resized/film-poster/4/6/6/2/9/1/466291-tick-tick-boom--0-70-0-105-crop.jpg?v=37cdb94d8e
Booksmart,2019,3.71,https://letterboxd.com/film/booksmart/,https://a.ltrbxd.com/resized/film-poster/4/3/5/4/5/0/435450-booksmart-0-70-0-105-crop.jpg?v=5930d440be
Top Gun,1986,3.49,https://letterboxd.com/film/top-gun/,https://a.ltrbxd.com/resized/sm/upload/e9/dh/nn/5w/fKSZl8ONN7DQh5ujgdObRIFmhiZ-0-70-0-105-crop.jpg?v=042d149015
Joker: Folie à Deux,2024,2.35,https://letterboxd.com/film/joker-folie-a-deux/,https://a.ltrbxd.com/resized/film-poster/8/0/0/8/5/8/800858-joker-folie-a-deux-0-70-0-105-crop.jpg?v=a4bf0389e2
The Imitation Game,2014,3.84,https://letterboxd.com/film/the-imitation-game/,https://a.ltrbxd.com/resized/film-poster/1/4/6/9/5/4/146954-the-imitation-game-0-70-0-105-crop.jpg?v=818ff18071
Eternals,2021,2.69,https://letterboxd.com/film/eternals/,https://a.ltrbxd.com/resized/film-poster/4/5/4/0/1/6/454016-eternals-0-70-0-105-crop.jpg?v=2578d04fd8
Smile 2,2024,3.21,https://letterboxd.com/film/smile-2-2024/,https://a.ltrbxd.com/resized/film-poster/9/9/2/3/6/0/992360-smile-2-2024-0-70-0-105-crop.jpg?v=88ee6db259
To All the Boys I've Loved Before,2018,3.19,https://letterboxd.com/film/to-all-the-boys-ive-loved-before/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Hacksaw Ridge,2016,4.01,https://letterboxd.com/film/hacksaw-ridge/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Irishman,2019,3.91,https://letterboxd.com/film/the-irishman-2019/,https://a.ltrbxd.com/resized/film-poster/3/3/3/2/0/3/333203-the-irishman-0-70-0-105-crop.jpg?v=44b0138d78
Rear Window,1954,4.37,https://letterboxd.com/film/rear-window/,https://a.ltrbxd.com/resized/film-poster/5/1/5/5/2/51552-rear-window-0-70-0-105-crop.jpg?v=855a2e3070
People We Meet on Vacation,2026,3.18,https://letterboxd.com/film/people-we-meet-on-vacation/,https://a.ltrbxd.com/resized/film-poster/9/3/2/8/5/6/932856-people-we-meet-on-vacation-0-70-0-105-crop.jpg?v=c98853a2fc
The Long Walk,2025,3.52,https://letterboxd.com/film/the-long-walk-2025/,https://a.ltrbxd.com/resized/film-poster/5/3/1/3/1/6/531316-the-long-walk-2025-0-70-0-105-crop.jpg?v=9cf0c245aa
A Star Is Born,2018,3.62,https://letterboxd.com/film/a-star-is-born-2018/,https://a.ltrbxd.com/resized/film-poster/2/6/1/1/0/8/261108-a-star-is-born-0-70-0-105-crop.jpg?v=29d345083a
Ready Player One,2018,3.33,https://letterboxd.com/film/ready-player-one/,https://a.ltrbxd.com/resized/film-poster/2/6/1/8/6/6/261866-ready-player-one-0-70-0-105-crop.jpg?v=e84ba98da4
Licorice Pizza,2021,3.54,https://letterboxd.com/film/licorice-pizza/,https://a.ltrbxd.com/resized/film-poster/6/4/1/0/8/6/641086-licorice-pizza-0-70-0-105-crop.jpg?v=6f08c3828c
Akira,1988,4.28,https://letterboxd.com/film/akira/,https://a.ltrbxd.com/resized/sm/upload/xk/25/lu/0m/mi2Axov7Hy20wieoGfrbqDWLjSr-0-70-0-105-crop.jpg?v=dd1e90619a
"The Good, the Bad and the Ugly",1966,4.51,https://letterboxd.com/film/the-good-the-bad-and-the-ugly/,https://a.ltrbxd.com/resized/film-poster/5/1/6/6/6/51666-the-good-the-bad-and-the-ugly-0-70-0-105-crop.jpg?v=9474a84e63
Midnight in Paris,2011,3.71,https://letterboxd.com/film/midnight-in-paris/,https://a.ltrbxd.com/resized/sm/upload/1e/0j/vs/s6/xxSopLYATHXSepXcEaBh9Gazv6p-0-70-0-105-crop.jpg?v=6073ba801b
Marie Antoinette,2006,3.74,https://letterboxd.com/film/marie-antoinette-2006/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Ford v Ferrari,2019,4.02,https://letterboxd.com/film/ford-v-ferrari/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Pirates of the Caribbean: Dead Man's Chest,2006,3.74,https://letterboxd.com/film/pirates-of-the-caribbean-dead-mans-chest/,https://a.ltrbxd.com/resized/film-poster/5/1/9/8/9/51989-pirates-of-the-caribbean-dead-man-s-chest-0-70-0-105-crop.jpg?v=f9c46ae728
Punch-Drunk Love,2002,3.96,https://letterboxd.com/film/punch-drunk-love/,https://a.ltrbxd.com/resized/film-poster/4/7/9/1/4/47914-punch-drunk-love-0-70-0-105-crop.jpg?v=032fc20313
A Quiet Place: Day One,2024,3.14,https://letterboxd.com/film/a-quiet-place-day-one/,https://a.ltrbxd.com/resized/film-poster/6/8/2/5/3/5/682535-a-quiet-place-day-one-0-70-0-105-crop.jpg?v=3eadd927ba
Children of Men,2006,4.30,https://letterboxd.com/film/children-of-men/,https://a.ltrbxd.com/resized/sm/upload/ju/ac/6a/yi/lg7s7U1FQtB4VbLzvFUSgDX0frZ-0-70-0-105-crop.jpg?v=e4053ab6bf
Brave,2012,3.46,https://letterboxd.com/film/brave-2012/,https://a.ltrbxd.com/resized/sm/upload/ct/de/cg/m1/tZhun7eLdyGv9nMJS9YTyOXeOCb-0-70-0-105-crop.jpg?v=31b29a5693
mid90s,2018,3.81,https://letterboxd.com/film/mid90s/,https://a.ltrbxd.com/resized/film-poster/3/7/0/4/5/1/370451-mid90s-0-70-0-105-crop.jpg?v=75ec66cf80
No Other Choice,2025,4.10,https://letterboxd.com/film/no-other-choice-2025/,https://a.ltrbxd.com/resized/film-poster/5/6/5/9/5/2/565952-no-other-choice-2025-0-70-0-105-crop.jpg?v=87ef42b9f5
Elemental,2023,3.34,https://letterboxd.com/film/elemental-2023/,https://a.ltrbxd.com/resized/film-poster/8/7/8/8/5/4/878854-elemental-0-70-0-105-crop.jpg?v=949da202f5
Home Alone 2: Lost in New York,1992,3.59,https://letterboxd.com/film/home-alone-2-lost-in-new-york/,https://a.ltrbxd.com/resized/sm/upload/i5/04/e8/7t/home%20alone%202-0-70-0-105-crop.jpg?v=03abfa6a99
Free Guy,2021,3.01,https://letterboxd.com/film/free-guy/,https://a.ltrbxd.com/resized/film-poster/4/7/9/8/1/4/479814-free-guy-0-70-0-105-crop.jpg?v=0cd7303445
Thor: The Dark World,2013,2.28,https://letterboxd.com/film/thor-the-dark-world/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
The Blair Witch Project,1999,3.27,https://letterboxd.com/film/the-blair-witch-project/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Toy Story 4,2019,3.32,https://letterboxd.com/film/toy-story-4/,https://a.ltrbxd.com/resized/film-poster/2/2/8/6/2/8/228628-toy-story-4-0-70-0-105-crop.jpg?v=e5bf22ba02
The Wizard of Oz,1939,3.93,https://letterboxd.com/film/the-wizard-of-oz-1939/,https://a.ltrbxd.com/resized/film-poster/5/1/4/9/4/51494-the-wizard-of-oz-1939-0-70-0-105-crop.jpg?v=61f48285ea
The Twilight Saga: New Moon,2009,2.76,https://letterboxd.com/film/the-twilight-saga-new-moon/,https://a.ltrbxd.com/resized/film-poster/4/0/4/8/0/40480-the-twilight-saga-new-moon-0-70-0-105-crop.jpg?v=ba5ab4ba1e
Frances Ha,2012,4.03,https://letterboxd.com/film/frances-ha/,https://a.ltrbxd.com/resized/film-poster/9/6/0/8/3/96083-frances-ha-0-70-0-105-crop.jpg?v=0bb538988b
The Lego Batman Movie,2017,3.95,https://letterboxd.com/film/the-lego-batman-movie/,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/3/7/251937-the-lego-batman-movie-0-70-0-105-crop.jpg?v=ff7c1cbca1
Silver Linings Playbook,2012,3.72,https://letterboxd.com/film/silver-linings-playbook/,https://a.ltrbxd.com/resized/film-poster/6/9/1/5/1/69151-silver-linings-playbook-0-70-0-105-crop.jpg?v=dabe98e003
Zombieland,2009,3.52,https://letterboxd.com/film/zombieland/,https://a.ltrbxd.com/resized/film-poster/3/9/3/5/2/39352-zombieland-0-70-0-105-crop.jpg?v=f8bb88fc79
Palm Springs,2020,3.76,https://letterboxd.com/film/palm-springs-2020/,https://a.ltrbxd.com/resized/film-poster/5/1/5/4/6/7/515467-palm-springs-0-70-0-105-crop.jpg?v=d3df94888b
Mysterious Skin,2004,4.21,https://letterboxd.com/film/mysterious-skin/,https://a.ltrbxd.com/resized/sm/upload/uo/r7/1v/1j/wynnf6LT4ueuCuREPRMtHGQIk5T-0-70-0-105-crop.jpg?v=b0c8031954
The Pursuit of Happyness,2006,3.97,https://letterboxd.com/film/the-pursuit-of-happyness/,https://a.ltrbxd.com/resized/film-poster/5/1/0/6/1/51061-the-pursuit-of-happyness-0-70-0-105-crop.jpg?v=40e1747df3
The Curious Case of Benjamin Button,2008,3.68,https://letterboxd.com/film/the-curious-case-of-benjamin-button/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Elf,2003,3.47,https://letterboxd.com/film/elf/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Carry-On,2024,3.00,https://letterboxd.com/film/carry-on-2024/,https://a.ltrbxd.com/resized/film-poster/9/0/5/8/7/6/905876-carry-on-2024-0-70-0-105-crop.jpg?v=bc2c1c0d8f
Magnolia,1999,4.23,https://letterboxd.com/film/magnolia/,https://a.ltrbxd.com/resized/film-poster/5/1/7/2/8/51728-magnolia-0-70-0-105-crop.jpg?v=178b5e5c17
Atonement,2007,4.01,https://letterboxd.com/film/atonement/,https://a.ltrbxd.com/resized/sm/upload/44/vx/ah/pc/quaWuwYZd8IbZMCOhW3CZEvyCWJ-0-70-0-105-crop.jpg?v=690eaa9389
Phantom Thread,2017,4.17,https://letterboxd.com/film/phantom-thread/,https://a.ltrbxd.com/resized/film-poster/3/3/5/3/8/4/335384-phantom-thread-0-70-0-105-crop.jpg?v=6b47f80ec7
Annihilation,2018,3.57,https://letterboxd.com/film/annihilation/,https://a.ltrbxd.com/resized/film-poster/2/2/7/7/8/4/227784-annihilation-0-70-0-105-crop.jpg?v=35308091d6
The Phoenician Scheme,2025,3.53,https://letterboxd.com/film/the-phoenician-scheme/,https://a.ltrbxd.com/resized/film-poster/1/0/2/5/0/4/7/1025047-the-phoenician-scheme-0-70-0-105-crop.jpg?v=606059b69f
Lilo & Stitch,2002,4.07,https://letterboxd.com/film/lilo-stitch/,https://a.ltrbxd.com/resized/film-poster/4/5/2/0/4/45204-lilo-stitch-0-70-0-105-crop.jpg?v=7a1b4fda6f
Citizen Kane,1941,4.19,https://letterboxd.com/film/citizen-kane/,https://a.ltrbxd.com/resized/film-poster/2/7/0/2/2702-citizen-kane-0-70-0-105-crop.jpg?v=56bbc53dfd
Carol,2015,4.02,https://letterboxd.com/film/carol-2015/,https://a.ltrbxd.com/resized/film-poster/1/8/2/1/4/2/182142-carol-0-70-0-105-crop.jpg?v=41ac88b68e
The Terminator,1984,3.88,https://letterboxd.com/film/the-terminator/,https://a.ltrbxd.com/resized/sm/upload/g2/2g/f0/6b/the-terminator-original-0-70-0-105-crop.jpg?v=677a47d94a
Ant-Man and the Wasp,2018,2.82,https://letterboxd.com/film/ant-man-and-the-wasp/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
John Wick: Chapter 2,2017,3.71,https://letterboxd.com/film/john-wick-chapter-2/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Come and See,1985,4.61,https://letterboxd.com/film/come-and-see/,https://a.ltrbxd.com/resized/film-poster/3/6/1/9/2/36192-come-and-see-0-70-0-105-crop.jpg?v=741b0269bb
Jurassic World,2015,3.14,https://letterboxd.com/film/jurassic-world/,https://a.ltrbxd.com/resized/film-poster/1/0/4/1/7/4/104174-jurassic-world-0-70-0-105-crop.jpg?v=bb94ee6774
Aliens,1986,4.11,https://letterboxd.com/film/aliens/,https://a.ltrbxd.com/resized/film-poster/5/1/4/4/5/51445-aliens-0-70-0-105-crop.jpg?v=6c62918bdd
Good Time,2017,3.99,https://letterboxd.com/film/good-time/,https://a.ltrbxd.com/resized/film-poster/3/6/2/3/6/2/362362-good-time-0-70-0-105-crop.jpg?v=f7b17715d2
Uptown Girls,2003,4.01,https://letterboxd.com/film/uptown-girls/,https://a.ltrbxd.com/resized/film-poster/4/2/7/0/6/42706-uptown-girls-0-70-0-105-crop.jpg?v=df6971a9e3
Rocky,1976,4.10,https://letterboxd.com/film/rocky/,https://a.ltrbxd.com/resized/sm/upload/4z/ql/93/vq/2Zyuxm4fgCPKlnIdieHg7tfbxMS-0-70-0-105-crop.jpg?v=57dafbba23
The Queen's Gambit,2020,4.24,https://letterboxd.com/film/the-queens-gambit/,https://a.ltrbxd.com/resized/film-poster/6/6/8/0/7/7/668077-the-queen-s-gambit-0-70-0-105-crop.jpg?v=13d0025c03
Megamind,2010,3.75,https://letterboxd.com/film/megamind/,https://a.ltrbxd.com/resized/film-poster/2/6/4/7/6/26476-megamind-0-70-0-105-crop.jpg?v=d1296fb9f9
TÁR,2022,3.93,https://letterboxd.com/film/tar-2022/,https://a.ltrbxd.com/resized/film-poster/7/3/4/0/9/6/734096-tar-0-70-0-105-crop.jpg?v=e6d8348cff
V for Vendetta,2005,3.88,https://letterboxd.com/film/v-for-vendetta/,https://a.ltrbxd.com/resized/film-poster/5/1/4/0/0/51400-v-for-vendetta-0-70-0-105-crop.jpg?v=c962ca4bec
The Conjuring: Last Rites,2025,2.78,https://letterboxd.com/film/the-conjuring-last-rites/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Wreck-It Ralph,2012,3.61,https://letterboxd.com/film/wreck-it-ralph/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Back to the Future Part II,1989,3.90,https://letterboxd.com/film/back-to-the-future-part-ii/,https://a.ltrbxd.com/resized/film-poster/5/1/8/8/6/51886-back-to-the-future-part-ii-0-70-0-105-crop.jpg?v=85bd0a310a
Blink Twice,2024,3.35,https://letterboxd.com/film/blink-twice/,https://a.ltrbxd.com/resized/film-poster/7/5/6/0/4/2/756042-blink-twice-0-70-0-105-crop.jpg?v=2f35ddcd4e
Sicario,2015,4.00,https://letterboxd.com/film/sicario-2015/,https://a.ltrbxd.com/resized/film-poster/1/9/7/6/2/8/197628-sicario-0-70-0-105-crop.jpg?v=06d4163bb2
Hot Fuzz,2007,4.08,https://letterboxd.com/film/hot-fuzz/,https://a.ltrbxd.com/resized/sm/upload/xe/2y/e6/gy/4XLSKzQcE4lIgJgd71Y8UhAhxqQ-0-70-0-105-crop.jpg?v=45bc32b708
American History X,1998,4.15,https://letterboxd.com/film/american-history-x/,https://a.ltrbxd.com/resized/sm/upload/ob/wg/lb/jd/w16MygFtasBBVfCJZQwsuwyKksc-0-70-0-105-crop.jpg?v=96eb689ac7
Final Destination,2000,3.19,https://letterboxd.com/film/final-destination/,https://a.ltrbxd.com/resized/film-poster/4/7/0/6/8/47068-final-destination-0-70-0-105-crop.jpg?v=cde2a9e624
Promising Young Woman,2020,3.66,https://letterboxd.com/film/promising-young-woman/,https://a.ltrbxd.com/resized/film-poster/5/1/0/0/4/7/510047-promising-young-woman-0-70-0-105-crop.jpg?v=21703347b6
Terminator 2: Judgment Day,1991,4.29,https://letterboxd.com/film/terminator-2-judgment-day/,https://a.ltrbxd.com/resized/film-poster/5/1/7/7/6/51776-terminator-2-judgment-day-0-70-0-105-crop.jpg?v=64f1721e62
The Secret Life of Walter Mitty,2013,3.85,https://letterboxd.com/film/the-secret-life-of-walter-mitty-2013/,https://a.ltrbxd.com/resized/film-poster/9/2/6/1/9/92619-the-secret-life-of-walter-mitty-0-70-0-105-crop.jpg?v=990770ac1c
The Edge of Seventeen,2016,3.52,https://letterboxd.com/film/the-edge-of-seventeen/,https://a.ltrbxd.com/resized/film-poster/3/1/1/8/9/4/311894-the-edge-of-seventeen-0-70-0-105-crop.jpg?v=2bd20dc1af
Together,2025,3.29,https://letterboxd.com/film/together-2025/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Despicable Me,2010,3.63,https://letterboxd.com/film/despicable-me/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Love Lies Bleeding,2024,3.53,https://letterboxd.com/film/love-lies-bleeding-2024/,https://a.ltrbxd.com/resized/film-poster/8/5/3/0/1/1/853011-love-lies-bleeding-0-70-0-105-crop.jpg?v=06376e593e
The Killer,2023,3.36,https://letterboxd.com/film/the-killer-2023/,https://a.ltrbxd.com/resized/film-poster/7/1/7/6/5/4/717654-the-killer-0-70-0-105-crop.jpg?v=39fba8ec40
Crazy Rich Asians,2018,3.52,https://letterboxd.com/film/crazy-rich-asians/,https://a.ltrbxd.com/resized/film-poster/3/8/7/2/3/8/387238-crazy-rich-asians-0-70-0-105-crop.jpg?v=21695f4b1f
Scream,2022,3.24,https://letterboxd.com/film/scream-2022/,https://a.ltrbxd.com/resized/film-poster/5/7/2/1/1/9/572119-scream-0-70-0-105-crop.jpg?v=9dc682121f
Matilda,1996,3.77,https://letterboxd.com/film/matilda/,https://a.ltrbxd.com/resized/sm/upload/g7/4y/u4/fr/matilda-0-70-0-105-crop.jpg?v=e8e7c0c177
Bird Box,2018,2.92,https://letterboxd.com/film/bird-box/,https://a.ltrbxd.com/resized/film-poster/3/4/0/2/0/2/340202-bird-box-0-70-0-105-crop.jpg?v=865f10f90a
Scream VI,2023,3.36,https://letterboxd.com/film/scream-vi/,https://a.ltrbxd.com/resized/film-poster/8/3/9/2/4/4/839244-scream-vi-0-70-0-105-crop.jpg?v=07a255685d
Boogie Nights,1997,4.21,https://letterboxd.com/film/boogie-nights/,https://a.ltrbxd.com/resized/film-poster/4/9/0/0/7/49007-boogie-nights-0-70-0-105-crop.jpg?v=57bef85dc6
Captain America: Brave New World,2025,2.40,https://letterboxd.com/film/captain-america-brave-new-world/,https://a.ltrbxd.com/resized/film-poster/7/3/8/2/9/2/738292-captain-america-brave-new-world-0-70-0-105-crop.jpg?v=97dff5b720
